aircraftType_iataMain;aircraftType_iataSub;route;codeshares;flight_states;eu;visa;flightDirection;flightName;flightNumber;gate;pier;id;isOperationalFlight;mainFlight;prefixIATA;prefixICAO;airlineCode;aircraftRegistration;serviceType;terminal;estimatedLandingTime;lastUpdatedAt;actualLandingTime;scheduleDateTime;actualOffBlockTime;expectedTimeBoarding;expectedTimeGateClosing;expectedTimeGateOpening;expectedTimeOnBelt;expectedSecurityFilter;publicEstimatedOffBlockTime
;;BCN;DL9299,G35525;;S;False;D;G35525;5525;B20;B;145009202862271241;True;KL1497;G3;GLO;4918.0;DAWSI;J;1.0;;2026-05-26 22:22:48.125000+00:00;;2026-05-27 04:35:00+00:00;;2026-05-27 04:10:00+00:00;2026-05-27 04:20:00+00:00;;;;
;;BCN;DL9299,G35525;;S;False;D;KL1497;1497;B20;B;145009203349145661;True;KL1497;KL;KLM;100.0;DAWSI;J;1.0;;2026-05-26 22:22:48.125000+00:00;;2026-05-27 04:35:00+00:00;;2026-05-27 04:10:00+00:00;2026-05-27 04:20:00+00:00;;;;
;;PMI;DL7487,KL3292;;S;False;D;DL7487;7487;B35;B;145009202378938025;True;HV5631;DL;DAL;58.0;PHHZG;J;1.0;;2026-05-26 22:22:20.969000+00:00;;2026-05-27 04:40:00+00:00;;;;;;;
;;SKG;DL7489,KL2563;;S;False;D;DL7489;7489;C18;C;145009202378938029;True;HV5807;DL;DAL;58.0;PHYHT;J;1.0;;2026-05-26 22:22:33.932000+00:00;;2026-05-27 04:40:00+00:00;;;;;;;
;;PMI;DL7487,KL3292;;S;False;D;HV5631;5631;B35;B;145009202970975383;True;HV5631;HV;TRA;164.0;PHHZG;J;1.0;;2026-05-26 22:22:20.969000+00:00;;2026-05-27 04:40:00+00:00;;;;;;;
;;SKG;DL7489,KL2563;;S;False;D;HV5807;5807;C18;C;145009202970980649;True;HV5807;HV;TRA;164.0;PHYHT;J;1.0;;2026-05-26 22:22:33.932000+00:00;;2026-05-27 04:40:00+00:00;;;;;;;
;;SKG;DL7489,KL2563;;S;False;D;KL2563;2563;C18;C;145009203349249475;True;HV5807;KL;KLM;100.0;PHYHT;J;1.0;;2026-05-26 22:22:33.932000+00:00;;2026-05-27 04:40:00+00:00;;;;;;;
;;PMI;DL7487,KL3292;;S;False;D;KL3292;3292;B35;B;145009203349342787;True;HV5631;KL;KLM;100.0;PHHZG;J;1.0;;2026-05-26 22:22:20.969000+00:00;;2026-05-27 04:40:00+00:00;;;;;;;
;;ACC;AF8248,DL9373;;N;False;A;AF8248;8248;F3;F;145009201940479886;True;KL0590;AF;AFR;80.0;PHBVK;J;;2026-05-27 04:41:00+00:00;2026-05-26 22:28:23.622000+00:00;;2026-05-27 04:45:00+00:00;;;;;;;
;;HER;DL7478,KL2618;;S;False;D;DL7478;7478;C13;C;145009202378937953;True;HV6873;DL;DAL;58.0;PHYHA;J;1.0;;2026-05-26 22:21:35.140000+00:00;;2026-05-27 04:45:00+00:00;;;;;;;
;;ACC;AF8248,DL9373;;N;False;A;DL9373;9373;F3;F;145009202379137816;True;KL0590;DL;DAL;58.0;PHBVK;J;;2026-05-27 04:41:00+00:00;2026-05-26 22:28:23.622000+00:00;;2026-05-27 04:45:00+00:00;;;;;;;
;;AGP;;;S;False;D;HV6115;6115;C16;C;145009202971062859;True;HV6115;HV;TRA;164.0;PHYHB;J;1.0;;2026-05-26 22:21:35.048000+00:00;;2026-05-27 04:45:00+00:00;;;;;;;
;;HER;DL7478,KL2618;;S;False;D;HV6873;6873;C13;C;145009202971082465;True;HV6873;HV;TRA;164.0;PHYHA;J;1.0;;2026-05-26 22:21:35.140000+00:00;;2026-05-27 04:45:00+00:00;;;;;;;
;;ACC;AF8248,DL9373;;N;False;A;KL0590;590;F3;F;145009203349047078;True;KL0590;KL;KLM;100.0;PHBVK;J;;2026-05-27 04:41:00+00:00;2026-05-26 22:28:23.622000+00:00;;2026-05-27 04:45:00+00:00;;;;;;;
;;HER;DL7478,KL2618;;S;False;D;KL2618;2618;C13;C;145009203349251853;True;HV6873;KL;KLM;100.0;PHYHA;J;1.0;;2026-05-26 22:21:35.140000+00:00;;2026-05-27 04:45:00+00:00;;;;;;;
;;ARN;DL9183,KE6419,MF9308,MU1799,SK6651,6E3178;;S;False;D;6E3178;3178;D82;D;145009206374235767;True;KL1215;6E;IGO;5300.0;PHBXN;J;1.0;;2026-05-26 23:06:17.403000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;BRU;DL9606,MF9353,MU1833,6E3218;;S;False;D;6E3218;3218;B32;B;145009206374238061;True;KL1701;6E;IGO;5300.0;PHEXT;J;1.0;;2026-05-26 23:06:17.033000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;CDG;AF8373,DL9205,MU1555,VN3107,6E3221;;S;False;D;6E3221;3221;D63;D;145009206374238121;True;KL1401;6E;IGO;5300.0;PHBGC;J;1.0;;2026-05-26 23:06:16.320000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;GVA;DL9618,KE6417,MF9616,MU1785,6E3384;;S;False;D;6E3384;3384;B16;B;145009206374241309;True;KL1929;6E;IGO;5300.0;PHEZL;J;1.0;;2026-05-26 23:06:16.870000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;HAM;DL9327,KE6435,MU1605,6E3388;;S;False;D;6E3388;3388;B26;B;145009206374241317;True;KL1751;6E;IGO;5300.0;PHEXM;J;1.0;;2026-05-26 23:06:17.264000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;PRG;DL9532,6E8009;;S;False;D;6E8009;8009;B7;B;145009206374739043;True;KL1351;6E;IGO;5300.0;PHEXR;J;1.0;;2026-05-26 23:06:16.644000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;CDG;AF8373,DL9205,MU1555,VN3107,6E3221;;S;False;D;AF8373;8373;D63;D;145009201940482837;True;KL1401;AF;AFR;80.0;PHBGC;J;1.0;;2026-05-26 23:06:16.320000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;CGK,KUL;AF8398,GA9088,MH5632;;N;False;A;AF8398;8398;F9;F;145009201940482994;True;KL0810;AF;AFR;80.0;PHBHM;J;;2026-05-27 04:45:00+00:00;2026-05-26 16:06:22.277000+00:00;;2026-05-27 04:55:00+00:00;;;;;;;
;;MSP;AF8975,KL6064,VS3934;;N;False;A;AF8975;8975;E9;E;145009201940499268;True;DL0160;AF;AFR;80.0;N574DZ;J;;2026-05-27 04:39:00+00:00;2026-05-26 21:19:24.992000+00:00;;2026-05-27 04:55:00+00:00;;;;;;;
;;VIE;CI8589,DL9422,GA9518,MF9716;;S;False;D;CI8589;8589;D87;D;145009202229109193;True;KL1901;CI;CAL;44.0;PHAXK;J;1.0;;2026-05-26 23:06:26.609000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;HKG;;;N;False;A;CX271;271;G3;G;145009201789432848;True;CX271;CX;CPA;4826.0;BLXF;J;;2026-05-27 04:42:00+00:00;2026-05-26 16:00:28.761000+00:00;;2026-05-27 04:55:00+00:00;;;;;;;
;;MSP;AF8975,KL6064,VS3934;;N;False;A;DL0160;160;E9;E;145009202378220506;True;DL0160;DL;DAL;58.0;N574DZ;J;;2026-05-27 04:39:00+00:00;2026-05-26 21:19:24.992000+00:00;;2026-05-27 04:55:00+00:00;;;;;;;
;;ARN;DL9183,KE6419,MF9308,MU1799,SK6651,6E3178;;S;False;D;DL9183;9183;D82;D;145009202379132415;True;KL1215;DL;DAL;58.0;PHBXN;J;1.0;;2026-05-26 23:06:17.403000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;BLQ;DL9200,MF9350;;S;False;D;DL9200;9200;B28;B;145009202379134555;True;KL1661;DL;DAL;58.0;PHEZX;J;1.0;;2026-05-26 23:06:26.469000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;CDG;AF8373,DL9205,MU1555,VN3107,6E3221;;S;False;D;DL9205;9205;D63;D;145009202379134565;True;KL1401;DL;DAL;58.0;PHBGC;J;1.0;;2026-05-26 23:06:16.320000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;HAM;DL9327,KE6435,MU1605,6E3388;;S;False;D;DL9327;9327;B26;B;145009202379137455;True;KL1751;DL;DAL;58.0;PHEXM;J;1.0;;2026-05-26 23:06:17.264000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;VIE;CI8589,DL9422,GA9518,MF9716;;S;False;D;DL9422;9422;D87;D;145009202379140183;True;KL1901;DL;DAL;58.0;PHAXK;J;1.0;;2026-05-26 23:06:26.609000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;PRG;DL9532,6E8009;;S;False;D;DL9532;9532;B7;B;145009202379142995;True;KL1351;DL;DAL;58.0;PHEXR;J;1.0;;2026-05-26 23:06:16.644000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;BRU;DL9606,MF9353,MU1833,6E3218;;S;False;D;DL9606;9606;B32;B;145009202379145519;True;KL1701;DL;DAL;58.0;PHEXT;J;1.0;;2026-05-26 23:06:17.033000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;GVA;DL9618,KE6417,MF9616,MU1785,6E3384;;S;False;D;DL9618;9618;B16;B;145009202379145597;True;KL1929;DL;DAL;58.0;PHEZL;J;1.0;;2026-05-26 23:06:16.870000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;CGK,KUL;AF8398,GA9088,MH5632;;N;False;A;GA9088;9088;F9;F;145009202753961886;True;KL0810;GA;GIA;85.0;PHBHM;J;;2026-05-27 04:45:00+00:00;2026-05-26 16:06:22.277000+00:00;;2026-05-27 04:55:00+00:00;;;;;;;
;;VIE;CI8589,DL9422,GA9518,MF9716;;S;False;D;GA9518;9518;D87;D;145009202753975059;True;KL1901;GA;GIA;85.0;PHAXK;J;1.0;;2026-05-26 23:06:26.609000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;GVA;DL9618,KE6417,MF9616,MU1785,6E3384;;S;False;D;KE6417;6417;B16;B;145009203323413345;True;KL1929;KE;KAL;105.0;PHEZL;J;1.0;;2026-05-26 23:06:16.870000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;ARN;DL9183,KE6419,MF9308,MU1799,SK6651,6E3178;;S;False;D;KE6419;6419;D82;D;145009203323413349;True;KL1215;KE;KAL;105.0;PHBXN;J;1.0;;2026-05-26 23:06:17.403000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;HAM;DL9327,KE6435,MU1605,6E3388;;S;False;D;KE6435;6435;B26;B;145009203323413489;True;KL1751;KE;KAL;105.0;PHEXM;J;1.0;;2026-05-26 23:06:17.264000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;CGK,KUL;AF8398,GA9088,MH5632;;N;False;A;KL0810;810;F9;F;145009203349054700;True;KL0810;KL;KLM;100.0;PHBHM;J;;2026-05-27 04:45:00+00:00;2026-05-26 16:06:22.277000+00:00;;2026-05-27 04:55:00+00:00;;;;;;;
;;ARN;DL9183,KE6419,MF9308,MU1799,SK6651,6E3178;;S;False;D;KL1215;1215;D82;D;145009203349139589;True;KL1215;KL;KLM;100.0;PHBXN;J;1.0;;2026-05-26 23:06:17.403000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;PRG;DL9532,6E8009;;S;False;D;KL1351;1351;B7;B;145009203349142615;True;KL1351;KL;KLM;100.0;PHEXR;J;1.0;;2026-05-26 23:06:16.644000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;CDG;AF8373,DL9205,MU1555,VN3107,6E3221;;S;False;D;KL1401;1401;D63;D;145009203349144983;True;KL1401;KL;KLM;100.0;PHBGC;J;1.0;;2026-05-26 23:06:16.320000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;BLQ;DL9200,MF9350;;S;False;D;KL1661;1661;B28;B;145009203349150903;True;KL1661;KL;KLM;100.0;PHEZX;J;1.0;;2026-05-26 23:06:26.469000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;BRU;DL9606,MF9353,MU1833,6E3218;;S;False;D;KL1701;1701;B32;B;145009203349153197;True;KL1701;KL;KLM;100.0;PHEXT;J;1.0;;2026-05-26 23:06:17.033000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;HAM;DL9327,KE6435,MU1605,6E3388;;S;False;D;KL1751;1751;B26;B;145009203349153567;True;KL1751;KL;KLM;100.0;PHEXM;J;1.0;;2026-05-26 23:06:17.264000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;DUS;;;S;False;D;KL1797;1797;;;145009203349153875;False;KL1797;KL;;;;J;;;2026-04-14 09:08:50.837000+00:00;;2026-05-27 04:55:00+00:00;;;;;;;
;;VIE;CI8589,DL9422,GA9518,MF9716;;S;False;D;KL1901;1901;D87;D;145009203349158673;True;KL1901;KL;KLM;100.0;PHAXK;J;1.0;;2026-05-26 23:06:26.609000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;GVA;DL9618,KE6417,MF9616,MU1785,6E3384;;S;False;D;KL1929;1929;B16;B;145009203349158837;True;KL1929;KL;KLM;100.0;PHEZL;J;1.0;;2026-05-26 23:06:16.870000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;MSP;AF8975,KL6064,VS3934;;N;False;A;KL6064;6064;E9;E;145009203349641010;True;DL0160;KL;KLM;100.0;N574DZ;J;;2026-05-27 04:39:00+00:00;2026-05-26 21:19:24.992000+00:00;;2026-05-27 04:55:00+00:00;;;;;;;
;;ARN;DL9183,KE6419,MF9308,MU1799,SK6651,6E3178;;S;False;D;MF9308;9308;D82;D;145009203604838603;True;KL1215;MF;CXA;1551.0;PHBXN;J;1.0;;2026-05-26 23:06:17.403000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;BLQ;DL9200,MF9350;;S;False;D;MF9350;9350;B28;B;145009203604838957;True;KL1661;MF;CXA;1551.0;PHEZX;J;1.0;;2026-05-26 23:06:26.469000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;BRU;DL9606,MF9353,MU1833,6E3218;;S;False;D;MF9353;9353;B32;B;145009203604838963;True;KL1701;MF;CXA;1551.0;PHEXT;J;1.0;;2026-05-26 23:06:17.033000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;GVA;DL9618,KE6417,MF9616,MU1785,6E3384;;S;False;D;MF9616;9616;B16;B;145009203604846887;True;KL1929;MF;CXA;1551.0;PHEZL;J;1.0;;2026-05-26 23:06:16.870000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;VIE;CI8589,DL9422,GA9518,MF9716;;S;False;D;MF9716;9716;D87;D;145009203604849625;True;KL1901;MF;CXA;1551.0;PHAXK;J;1.0;;2026-05-26 23:06:26.609000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;CGK,KUL;AF8398,GA9088,MH5632;;N;False;A;MH5632;5632;F9;F;145009203611938446;True;KL0810;MH;MAS;5065.0;PHBHM;J;;2026-05-27 04:45:00+00:00;2026-05-26 16:06:22.277000+00:00;;2026-05-27 04:55:00+00:00;;;;;;;
;;CDG;AF8373,DL9205,MU1555,VN3107,6E3221;;S;False;D;MU1555;1555;D63;D;145009203660258825;True;KL1401;MU;CES;1294.0;PHBGC;J;1.0;;2026-05-26 23:06:16.320000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;HAM;DL9327,KE6435,MU1605,6E3388;;S;False;D;MU1605;1605;B26;B;145009203660261193;True;KL1751;MU;CES;1294.0;PHEXM;J;1.0;;2026-05-26 23:06:17.264000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;GVA;DL9618,KE6417,MF9616,MU1785,6E3384;;S;False;D;MU1785;1785;B16;B;145009203660264523;True;KL1929;MU;CES;1294.0;PHEZL;J;1.0;;2026-05-26 23:06:16.870000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;ARN;DL9183,KE6419,MF9308,MU1799,SK6651,6E3178;;S;False;D;MU1799;1799;D82;D;145009203660264605;True;KL1215;MU;CES;1294.0;PHBXN;J;1.0;;2026-05-26 23:06:17.403000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;BRU;DL9606,MF9353,MU1833,6E3218;;S;False;D;MU1833;1833;B32;B;145009203660266887;True;KL1701;MU;CES;1294.0;PHEXT;J;1.0;;2026-05-26 23:06:17.033000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;BON,CUR;;;N;False;A;OR393;393;G5;G;145009201833807766;True;OR393;OR;TFL;231.0;PHTFM;J;;2026-05-27 04:47:00+00:00;2026-05-26 20:40:34.276000+00:00;;2026-05-27 04:55:00+00:00;;;;;;;
;;ARN;DL9183,KE6419,MF9308,MU1799,SK6651,6E3178;;S;False;D;SK6651;6651;D82;D;145009204455412349;True;KL1215;SK;SAS;150.0;PHBXN;J;1.0;;2026-05-26 23:06:17.403000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;CDG;AF8373,DL9205,MU1555,VN3107,6E3221;;S;False;D;VN3107;3107;D63;D;145009204882403091;True;KL1401;VN;HVN;2328.0;PHBGC;J;1.0;;2026-05-26 23:06:16.320000+00:00;;2026-05-27 04:55:00+00:00;;2026-05-27 04:25:00+00:00;2026-05-27 04:40:00+00:00;;;;
;;MSP;AF8975,KL6064,VS3934;;N;False;A;VS3934;3934;E9;E;145009204901166820;True;DL0160;VS;VIR;181.0;N574DZ;J;;2026-05-27 04:39:00+00:00;2026-05-26 21:19:24.992000+00:00;;2026-05-27 04:55:00+00:00;;;;;;;
;;OSL;DL9593,KE6431,MF9704,SK6627,6E8006;;S;False;D;6E8006;8006;B6;B;145009206374739037;True;KL1197;6E;IGO;5300.0;PHNXN;J;1.0;;2026-05-26 23:11:35.833000+00:00;;2026-05-27 05:00:00+00:00;;2026-05-27 04:35:00+00:00;2026-05-27 04:45:00+00:00;;;;
;;MAD;BT6050,DL9360,GA9226,G35547,MU1845,UX3766;;S;False;D;BT6050;6050;D86;D;145009202131436279;True;KL1501;BT;BTI;419.0;PHAXF;J;1.0;;2026-05-26 23:11:35.510000+00:00;;2026-05-27 05:00:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:45:00+00:00;;;;
;;BJV;;;N;False;D;CD5185;5185;E4;E;145009202210052705;True;CD5185;CD;CND;4982.0;PHCDP;C;3.0;;2026-05-26 22:22:07.543000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;
;;MAD;BT6050,DL9360,GA9226,G35547,MU1845,UX3766;;S;False;D;DL9360;9360;D86;D;145009202379137737;True;KL1501;DL;DAL;58.0;PHAXF;J;1.0;;2026-05-26 23:11:35.510000+00:00;;2026-05-27 05:00:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:45:00+00:00;;;;
;;OSL;DL9593,KE6431,MF9704,SK6627,6E8006;;S;False;D;DL9593;9593;B6;B;145009202379143441;True;KL1197;DL;DAL;58.0;PHNXN;J;1.0;;2026-05-26 23:11:35.833000+00:00;;2026-05-27 05:00:00+00:00;;2026-05-27 04:35:00+00:00;2026-05-27 04:45:00+00:00;;;;
;;NAP;;;S;False;D;EJU7821;7821;;M;145009228902074993;True;EJU7821;EC;EJU;5151.0;OELQF;J;3.0;;2026-05-26 22:21:02.054000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;2026-05-27 05:00:00+00:00
;;RHO;;;S;False;D;EJU7915;7915;;;145009228902077665;True;EJU7915;EC;EJU;5151.0;;J;;;2026-05-17 06:57:26.209000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;
;;FAO;;;S;False;D;EJU7963;7963;;M;145009228902078031;True;EJU7963;EC;EJU;5151.0;OELUH;J;3.0;;2026-05-26 22:22:33.603000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;2026-05-27 05:00:00+00:00
;;LGW;;;N;False;D;EJU8671;8671;D29;D;145009228902171193;True;EJU8671;EC;EJU;5151.0;OELQB;J;3.0;;2026-05-26 22:22:32.916000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;2026-05-27 05:00:00+00:00
;;MAD;BT6050,DL9360,GA9226,G35547,MU1845,UX3766;;S;False;D;G35547;5547;D86;D;145009202862271393;True;KL1501;G3;GLO;4918.0;PHAXF;J;1.0;;2026-05-26 23:11:35.510000+00:00;;2026-05-27 05:00:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:45:00+00:00;;;;
;;MAD;BT6050,DL9360,GA9226,G35547,MU1845,UX3766;;S;False;D;GA9226;9226;D86;D;145009202753966915;True;KL1501;GA;GIA;85.0;PHAXF;J;1.0;;2026-05-26 23:11:35.510000+00:00;;2026-05-27 05:00:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:45:00+00:00;;;;
;;AYT;;;N;False;D;HV5011;5011;D5;D;145009202970958807;True;HV5011;HV;TRA;164.0;PHYHS;J;1.0;;2026-05-26 22:21:16.074000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;
;;BCN;QR4712,LL5667,LA5745,IB5242;;S;False;D;IB5242;5242;B27;B;145009203034685981;True;VY8308;IB;IBE;92.0;ECNIY;J;1.0;;2026-05-26 22:22:11.090000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;
;;OSL;DL9593,KE6431,MF9704,SK6627,6E8006;;S;False;D;KE6431;6431;B6;B;145009203323413481;True;KL1197;KE;KAL;105.0;PHNXN;J;1.0;;2026-05-26 23:11:35.833000+00:00;;2026-05-27 05:00:00+00:00;;2026-05-27 04:35:00+00:00;2026-05-27 04:45:00+00:00;;;;
;;OSL;DL9593,KE6431,MF9704,SK6627,6E8006;;S;False;D;KL1197;1197;B6;B;145009203349137447;True;KL1197;KL;KLM;100.0;PHNXN;J;1.0;;2026-05-26 23:11:35.833000+00:00;;2026-05-27 05:00:00+00:00;;2026-05-27 04:35:00+00:00;2026-05-27 04:45:00+00:00;;;;
;;MAD;BT6050,DL9360,GA9226,G35547,MU1845,UX3766;;S;False;D;KL1501;1501;D86;D;145009203349147721;True;KL1501;KL;KLM;100.0;PHAXF;J;1.0;;2026-05-26 23:11:35.510000+00:00;;2026-05-27 05:00:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:45:00+00:00;;;;
;;BER;;;S;False;D;KL1771;1771;;;145009203349153715;False;KL1771;KL;;;;J;;;2026-04-14 09:08:39.796000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;
;;BCN;QR4712,LL5667,LA5745,IB5242;;S;False;D;LA5745;5745;B27;B;145009203447015097;True;VY8308;LA;LAN;2697.0;ECNIY;J;1.0;;2026-05-26 22:22:11.090000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;
;;BCN;QR4712,LL5667,LA5745,IB5242;;S;False;D;LL5667;5667;B27;B;145009203488244053;True;VY8308;LL;LVL;394.0;ECNIY;J;1.0;;2026-05-26 22:22:11.090000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;
;;WAW;;;S;False;D;LO270;270;B36;B;145009201822255991;True;LO270;LO;LOT;111.0;SPLNQ;J;1.0;;2026-05-26 22:21:20.328000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;
;;ZRH;;;S;False;D;LX737;737;B15;B;145009201823181153;True;LX737;LX;SWR;50.0;HBJCF;J;1.0;;2026-05-26 23:01:22.772000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;
;;OSL;DL9593,KE6431,MF9704,SK6627,6E8006;;S;False;D;MF9704;9704;B6;B;145009203604849547;True;KL1197;MF;CXA;1551.0;PHNXN;J;1.0;;2026-05-26 23:11:35.833000+00:00;;2026-05-27 05:00:00+00:00;;2026-05-27 04:35:00+00:00;2026-05-27 04:45:00+00:00;;;;
;;MAD;BT6050,DL9360,GA9226,G35547,MU1845,UX3766;;S;False;D;MU1845;1845;D86;D;145009203660266965;True;KL1501;MU;CES;1294.0;PHAXF;J;1.0;;2026-05-26 23:11:35.510000+00:00;;2026-05-27 05:00:00+00:00;;2026-05-27 04:30:00+00:00;2026-05-27 04:45:00+00:00;;;;
;;LPA;;;S;False;D;OR1635;1635;D60;D;145009203926392277;True;OR1635;OR;TFL;231.0;EIFFD;J;3.0;;2026-05-26 22:21:59.712000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;
;;ADB;;;N;False;D;OR3121;3121;D43;D;145009203926581117;True;OR3121;OR;TFL;231.0;OOTMT;J;3.0;;2026-05-26 22:21:24.553000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;
;;VIE;;;S;False;D;OS320;320;B23;B;145009201833908549;True;OS320;OS;AUA;21.0;YLAAV;J;1.0;;2026-05-26 22:22:42.215000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;
;;BCN;QR4712,LL5667,LA5745,IB5242;;S;False;D;QR4712;4712;B27;B;145009204204074607;True;VY8308;QR;QTR;356.0;ECNIY;J;1.0;;2026-05-26 22:22:11.090000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;
;;CPH;;;S;False;D;SK550;550;C10;C;145009201848097087;True;SK550;SK;SAS;150.0;OYKBO;J;1.0;;2026-05-26 22:21:42.627000+00:00;;2026-05-27 05:00:00+00:00;;;;;;;
